,PUD Rte,PUD Cycle,Courier id,zip,Act Base,Prod Grp,Prod Code,AR dtm,Act Tm,Open,Closed,lat,lgtd,Act Ckpt Code,PuD Type
1206,PJD3,B,asanmuga,47820,D,WPX,P,1/16/2020 9:04,11:31,,23:59,3.1645047,101.6093141,OK,DL
1207,PJD3,B,asanmuga,47820,D,WPX,P,1/16/2020 9:03,11:47,,23:59,3.165604,101.6134156,OK,DL
1208,PJD3,B,asanmuga,47820,D,DOM,N,1/15/2020 21:51,11:51,,23:59,3.1646811,101.6125681,OK,DL
1209,PJD3,B,asanmuga,47810,D,DOX,D,1/16/2020 9:03,12:03,,23:59,3.1578524,101.6108532,OK,DL
1210,PJD3,B,asanmuga,47810,D,WPX,P,1/16/2020 9:03,12:10,,23:59,3.1558301,101.6094395,OK,DL
1211,PJD3,B,asanmuga,47810,D,DOX,D,1/16/2020 9:03,12:12,,23:59,3.1558301,101.6094395,OK,DL
1212,PJD3,B,asanmuga,47820,D,DOX,D,1/10/2020 8:33,12:22,,23:59,3.1558979,101.6097043,OK,DL
1213,PJD3,B,asanmuga,47810,D,WPX,P,1/16/2020 9:03,12:25,,23:59,3.1554539,101.6095408,OK,DL
1215,PJD3,B,asanmuga,47810,D,WPX,P,1/16/2020 9:04,12:38,,23:59,3.1578082,101.6127309,OK,DL
1216,PJD3,B,asanmuga,47810,D,DOM,N,1/15/2020 21:51,12:41,,23:59,3.1579433,101.6126549,OK,DL
1218,PJD3,B,asanmuga,47800,D,WPX,P,1/16/2020 9:04,12:49,,23:59,3.1562356,101.6135768,OK,DL
1219,PJD3,B,asanmuga,47810,D,WPX,P,1/16/2020 9:03,12:54,,23:59,3.1596203,101.6150256,OK,DL
1220,PJD3,B,asanmuga,47820,D,WPX,P,1/16/2020 9:03,13:45,,23:59,3.1659615,101.6053599,OK,DL
1221,PJD3,B,asanmuga,47820,D,WPX,P,1/16/2020 9:03,13:54,,23:59,3.1776303,101.6022251,OK,DL
1222,PJD3,B,asanmuga,47820,D,WPX,P,1/16/2020 9:04,14:13,,23:59,3.1724859,101.6029112,OK,DL
1223,PJD3,B,asanmuga,47800,D,DOX,D,1/16/2020 9:03,14:15,,23:59,3.1724859,101.6029112,OK,DL
1224,PJD3,B,asanmuga,47820,D,WPX,P,1/16/2020 9:03,14:25,,23:59,3.1728288,101.6049369,OK,DL
1225,PJD3,B,asanmuga,47820,D,BBX,B,,14:31,,23:59,3.1728288,101.6049369,OK,DL
1226,PJD3,B,asanmuga,47820,D,XED,7,1/16/2020 9:03,14:40,,23:59,3.1711585,101.6073887,OK,DL
1227,PJD3,B,asanmuga,47820,D,WPX,P,1/16/2020 9:04,15:17,,23:59,3.1658069,101.6116415,OK,DL
1228,PJD3,B,asanmuga,47810,D,WPX,P,1/15/2020 8:51,15:29,,23:59,3.1620455,101.6125632,OK,DL
1229,PJD3,B,asanmuga,47800,D,DOX,D,1/16/2020 9:03,15:31,,23:59,3.1620455,101.6125632,OK,DL
1230,PJD3,B,asanmuga,47810,D,DOM,N,1/15/2020 21:46,15:32,,23:59,3.1620455,101.6125632,OK,DL
1231,PJD3,B,asanmuga,47810,D,DOX,D,1/16/2020 9:03,15:34,,23:59,3.1620455,101.6125632,OK,DL
1232,PJD3,B,asanmuga,47810,D,DOM,N,1/15/2020 21:51,15:34,,23:59,3.1620455,101.6125632,OK,DL
1233,PJD3,B,asanmuga,47810,D,WPX,P,1/16/2020 9:04,15:40,,23:59,3.1616315,101.6125565,OK,DL
1234,PJD3,B,asanmuga,47800,D,WPX,P,1/16/2020 9:03,15:41,,23:59,3.1616315,101.6125565,OK,DL
1236,PJD3,B,asanmuga,47800,D,WPX,P,1/16/2020 1:30,15:55,,23:59,3.1590604,101.603097,OK,DL
1237,PJD3,B,asanmuga,47800,D,DOX,D,1/16/2020 9:03,16:07,,23:59,3.1598656,101.6028206,OK,DL
1238,PJD3,B,asanmuga,47810,D,WPX,P,1/16/2020 9:03,16:12,,23:59,3.162997,101.6072742,OK,DL
1239,PJD3,B,asanmuga,47810,D,WPX,P,1/14/2020 9:06,16:17,,23:59,3.1606614,101.6057475,OK,DL
1240,PJD3,B,asanmuga,47800,D,WPX,P,1/16/2020 9:04,16:19,,23:59,3.1576324,101.6063887,OK,DL
1244,PJD3,B,asanmuga,47810,D,DOM,N,1/16/2020 0:04,16:51,,23:59,3.1601071,101.6127289,OK,DL
1245,PJD3,B,asanmuga,47810,D,DOM,N,1/16/2020 1:54,16:55,,23:59,3.1601071,101.6127289,OK,DL
1248,PJD3,B,asanmuga,47800,P,,,,16:58,16:00,16:30,3.1601071,101.6127289,FP,FP
1249,PJD3,B,asanmuga,47800,D,DOM,N,1/16/2020 0:24,17:09,,23:59,3.1609605,101.6152446,OK,DL
1251,PJD3,B,asanmuga,47800,D,DOX,D,1/16/2020 9:03,17:16,,23:59,3.1601095,101.6145596,OK,DL
1256,PJD4,B,mcheeonn,47400,D,WPX,P,1/16/2020 9:03,10:41,,23:59,3.1160395,101.589825,OK,DL
1257,PJD4,B,mcheeonn,47301,D,WPX,P,1/16/2020 1:26,10:50,,23:59,3.1152883,101.5898993,OK,DL
1258,PJD4,B,mcheeonn,47301,D,WPX,P,1/16/2020 9:03,11:02,,23:59,3.1146981,101.5907786,OK,DL
1259,PJD4,B,mcheeonn,47301,D,WPX,P,1/16/2020 9:04,11:10,,23:59,3.1208709,101.5932003,OK,DL
1260,PJD4,B,mcheeonn,47301,D,WPX,P,1/16/2020 9:03,11:11,,23:59,3.1199329,101.5923249,OK,DL
1261,PJD4,B,mcheeonn,47410,D,WPX,P,1/16/2020 1:30,11:19,,23:59,3.1308777,101.59481,OK,DL
1262,PJD4,B,mcheeonn,47410,D,DOX,D,1/16/2020 9:03,11:20,,23:59,3.1308777,101.59481,OK,DL
1263,PJD4,B,mcheeonn,47410,D,DOM,N,1/16/2020 0:42,11:31,,23:59,3.1290798,101.5944489,OK,DL
1265,PJD4,B,mcheeonn,47410,D,DOX,D,1/16/2020 9:03,11:47,,23:59,3.133483,101.600141,OK,DL
1266,PJD4,B,mcheeonn,47410,D,DOM,N,1/16/2020 0:14,11:49,,23:59,3.1335199,101.5995102,OK,DL
1267,PJD4,B,mcheeonn,47301,D,WPX,P,1/16/2020 9:19,11:59,,23:59,3.1210052,101.5968215,OK,DL
1268,PJD4,B,mcheeonn,47301,D,DOX,D,1/16/2020 9:03,12:05,,23:59,3.1184876,101.5955222,OK,DL
1269,PJD4,B,mcheeonn,47301,D,WPX,P,1/16/2020 9:04,12:07,,23:59,3.1185148,101.5954125,OK,DL
1270,PJD4,B,mcheeonn,47301,D,WPX,P,1/16/2020 9:03,12:10,,23:59,3.1165534,101.5954078,OK,DL
1271,PJD4,B,mcheeonn,47301,D,WPX,P,1/16/2020 9:04,12:17,,23:59,3.1163431,101.5941659,OK,DL
1272,PJD4,B,mcheeonn,47301,D,DOX,D,1/16/2020 9:03,12:23,,23:59,3.1171598,101.5940671,OK,DL
1273,PJD4,B,mcheeonn,47301,D,WPX,P,1/16/2020 9:04,12:29,,23:59,3.117445,101.5940024,OK,DL
1274,PJD4,B,mcheeonn,47301,D,WPX,P,1/16/2020 9:03,12:32,,23:59,3.1175805,101.5935375,OK,DL
1275,PJD4,B,mcheeonn,47301,D,WPX,P,1/16/2020 9:04,12:37,,23:59,3.1181959,101.594147,OK,DL
1276,PJD4,B,mcheeonn,47301,D,WPX,P,1/16/2020 9:04,12:56,,23:59,3.1174983,101.5953296,OK,DL
1277,PJD4,B,mcheeonn,47301,D,WPX,P,1/16/2020 9:04,13:08,,23:59,3.1196473,101.5987922,OK,DL
1278,PJD4,B,mcheeonn,47301,D,DOX,D,1/16/2020 9:03,13:11,,23:59,3.1198927,101.5997333,OK,DL
1279,PJD4,B,mcheeonn,47301,D,DOM,N,,13:19,,23:59,3.1196823,101.5998298,OK,DL
1280,PJD4,B,mcheeonn,47301,D,WPX,P,1/16/2020 9:03,13:37,,23:59,3.1226067,101.5962093,OK,DL
1281,PJD4,B,mcheeonn,47301,D,WPX,P,1/16/2020 9:03,13:40,,23:59,3.122576,101.5983966,OK,DL
1282,PJD4,B,mcheeonn,47301,D,WPX,P,1/16/2020 9:04,13:52,,23:59,3.1259074,101.5960352,OK,DL
1283,PJD4,B,mcheeonn,47301,D,WPX,P,1/16/2020 9:04,13:57,,23:59,3.1259635,101.5959782,OK,DL
1284,PJD4,B,mcheeonn,47410,D,WPX,P,1/16/2020 9:04,14:08,,23:59,3.1291877,101.5807341,OK,DL
1285,PJD4,B,mcheeonn,47410,D,DOX,D,1/15/2020 8:48,14:12,,23:59,3.1286417,101.5811878,OK,DL
1286,PJD4,B,mcheeonn,47410,D,WPX,P,1/16/2020 9:03,14:15,,23:59,3.130596,101.5760919,OK,DL
1287,PJD4,B,mcheeonn,47410,D,WPX,P,1/16/2020 9:04,14:19,,23:59,3.1289954,101.5759561,OK,DL
1288,PJD4,B,mcheeonn,47410,D,WPX,P,1/16/2020 9:03,14:31,,23:59,3.1396633,101.5949762,OK,DL
1289,PJD4,B,mcheeonn,47810,D,WPX,P,1/16/2020 1:31,14:39,,23:59,3.1436213,101.5979838,OK,DL
1290,PJD4,B,mcheeonn,47810,D,DOX,D,1/16/2020 9:03,14:50,,23:59,3.1467142,101.6008544,OK,DL
1291,PJD4,B,mcheeonn,47810,D,WPX,P,1/16/2020 9:04,14:52,,23:59,3.1454666,101.6002212,OK,DL
1292,PJD4,B,mcheeonn,47810,D,WPX,P,1/16/2020 9:04,14:58,,23:59,3.1485364,101.5981304,OK,DL
1293,PJD4,B,mcheeonn,47810,D,WPX,P,1/16/2020 9:04,15:09,,23:59,3.1488644,101.5928649,OK,DL
1294,PJD4,B,mcheeonn,47410,D,WPX,P,1/16/2020 9:04,15:17,,23:59,3.1441467,101.5898429,OK,DL
1295,PJD4,B,mcheeonn,47410,D,WPX,P,1/16/2020 9:04,15:24,,23:59,3.1459749,101.5882028,OK,DL
1297,PJD4,B,mcheeonn,46410,D,WPX,P,1/16/2020 9:04,15:39,,23:59,3.1459381,101.5956074,OK,DL
1299,PJD4,B,mcheeonn,47410,D,DOX,D,1/16/2020 9:03,15:52,,23:59,3.1316679,101.5944179,OK,DL
1300,PJD4,B,mcheeonn,47410,D,WPX,P,1/15/2020 8:51,15:55,,23:59,3.1318087,101.5943699,OK,DL
1301,PJD4,B,mcheeonn,47410,D,WPX,P,1/16/2020 9:04,16:00,,23:59,3.1326838,101.5935158,OK,DL
1305,PJD4,B,mcheeonn,47301,D,WPX,P,1/16/2020 9:04,16:27,,23:59,3.1197646,101.5988693,OK,DL
1308,PJD4,B,mcheeonn,47301,D,WPX,P,1/16/2020 9:04,16:42,,23:59,3.1196648,101.5987001,OK,DL
1315,PJD4,B,mcheeonn,47410,D,DOX,D,1/16/2020 9:03,18:05,,23:59,3.1375085,101.5982682,OK,DL
1318,PJD4,B,mcheeonn,47410,D,WPX,P,1/16/2020 9:04,18:27,,23:59,3.1383344,101.5941415,OK,DL
1323,PJD5,B,ashafrud,47810,D,WPX,P,1/16/2020 9:04,10:51,,23:59,3.1552183,101.5713069,OK,DL
1324,PJD5,B,ashafrud,47810,D,DOX,D,1/16/2020 9:03,10:56,,23:59,3.1547795,101.5691336,OK,DL
1325,PJD5,B,ashafrud,47810,D,WPX,P,1/16/2020 4:20,11:00,,23:59,3.1547968,101.569153,OK,DL
1326,PJD5,B,ashafrud,47810,D,DOX,D,1/16/2020 9:03,11:03,,23:59,3.1544857,101.5696872,OK,DL
1327,PJD5,B,ashafrud,47810,D,WPX,P,1/16/2020 9:04,11:13,,23:59,3.1505402,101.5709214,OK,DL
1328,PJD5,B,ashafrud,47800,D,XPD,X,1/16/2020 9:03,11:18,,23:59,3.150765,101.5698779,OK,DL
1329,PJD5,B,ashafrud,47810,D,DOX,D,1/16/2020 9:03,11:19,,23:59,3.150765,101.5698779,OK,DL
1330,PJD5,B,ashafrud,47810,D,WPX,P,1/15/2020 1:13,11:26,,23:59,3.1545835,101.5684458,OK,DL
1331,PJD5,B,ashafrud,47810,D,WPX,P,1/16/2020 9:04,11:29,,23:59,3.1535072,101.5672565,OK,DL
1332,PJD5,B,ashafrud,47810,D,DOX,D,1/16/2020 9:03,11:31,,23:59,3.1566089,101.5686818,OK,DL
1333,PJD5,B,ashafrud,47810,D,DOX,D,1/16/2020 9:03,11:36,,23:59,3.1566307,101.5686633,OK,DL
1334,PJD5,B,ashafrud,47810,D,DOM,N,1/15/2020 21:47,11:41,,23:59,3.1507068,101.5676378,OK,DL
1335,PJD5,B,ashafrud,47810,D,WPX,P,1/16/2020 9:03,11:46,,23:59,3.1519925,101.5668132,OK,DL
1336,PJD5,B,ashafrud,47810,D,DOX,D,1/16/2020 9:03,11:53,,23:59,3.1551903,101.5653656,OK,DL
1337,PJD5,B,ashafrud,47810,D,DOM,N,1/15/2020 22:25,11:57,,23:59,3.1568278,101.5658323,OK,DL
1338,PJD5,B,ashafrud,47810,D,WPX,P,1/16/2020 9:04,12:02,,23:59,3.1580942,101.5661534,OK,DL
1339,PJD5,B,ashafrud,47810,D,DOX,D,1/16/2020 9:03,12:06,,23:59,3.1641181,101.5735306,OK,DL
1340,PJD5,B,ashafrud,47810,D,DOX,D,1/16/2020 9:03,12:11,,23:59,3.1625042,101.5730561,OK,DL
1341,PJD5,B,ashafrud,47810,D,WPX,P,1/16/2020 9:04,12:16,,23:59,3.1625636,101.5720876,OK,DL
1342,PJD5,B,ashafrud,47810,D,DOX,D,1/16/2020 9:03,12:19,,23:59,3.1618913,101.5721804,OK,DL
1343,PJD5,B,ashafrud,47810,D,WPX,P,1/16/2020 0:49,12:26,,23:59,3.1581134,101.5684191,OK,DL
1344,PJD5,B,ashafrud,47810,D,DOX,D,1/16/2020 9:03,12:29,,23:59,3.1597349,101.5682456,OK,DL
1345,PJD5,B,ashafrud,47000,D,WPX,P,1/16/2020 9:04,12:34,,23:59,3.1628809,101.5677554,OK,DL
1346,PJD5,B,ashafrud,47000,D,DOX,D,1/16/2020 9:03,12:36,,23:59,3.1628023,101.5684553,OK,DL
1347,PJD5,B,ashafrud,47000,D,WPX,P,1/16/2020 9:04,12:38,,23:59,3.1646114,101.5692368,OK,DL
1348,PJD5,B,ashafrud,47000,D,WPX,P,1/16/2020 9:04,12:40,,23:59,3.1622359,101.5705206,OK,DL
1349,PJD5,B,ashafrud,47000,D,WPX,P,1/16/2020 9:04,12:45,,23:59,3.1655743,101.5713458,OK,DL
1352,PJD5,B,ashafrud,47810,D,WPX,P,1/16/2020 1:30,13:35,,23:59,3.1756518,101.5792287,OK,DL
1353,PJD5,B,ashafrud,47810,D,WPX,P,1/16/2020 9:04,13:39,,23:59,3.1743789,101.5798138,OK,DL
1354,PJD5,B,ashafrud,47000,D,DOM,N,1/15/2020 21:47,13:44,,23:59,3.1631991,101.5712924,OK,DL
1355,PJD5,B,ashafrud,47000,D,DOX,D,1/16/2020 9:03,13:49,,23:59,3.1617675,101.5707865,OK,DL
1356,PJD5,B,ashafrud,47800,D,DOX,D,1/16/2020 9:03,13:54,,23:59,3.1497948,101.5751426,OK,DL
1357,PJD5,B,ashafrud,47800,D,DOX,D,1/16/2020 9:03,14:00,,23:59,3.1501754,101.5750222,OK,DL
1358,PJD5,B,ashafrud,47810,D,WPX,P,1/16/2020 9:03,14:07,,23:59,3.1474957,101.575066,OK,DL
1359,PJD5,B,ashafrud,47810,D,WPX,P,1/16/2020 9:04,14:26,,23:59,3.1467295,101.5742107,OK,DL
1360,PJD5,B,ashafrud,47810,D,WPX,P,1/16/2020 9:03,14:31,,23:59,3.1477941,101.5693981,OK,DL
1361,PJD5,B,ashafrud,47810,D,WPX,P,1/14/2020 9:05,14:42,,23:59,3.150465,101.581808,OK,DL
1362,PJD5,B,ashafrud,47810,D,WPX,P,1/16/2020 9:03,14:49,,23:59,3.1532205,101.579843,OK,DL
1363,PJD5,B,ashafrud,50000,D,DOX,D,1/16/2020 9:08,15:16,,23:59,3.149738,101.5897277,OK,DL
1364,PJD5,B,ashafrud,47800,D,WPX,P,1/16/2020 9:04,15:26,,23:59,3.1494471,101.5894344,OK,DL
1365,PJD5,B,ashafrud,47810,P,,,,15:47,15:50,18:00,3.1542201,101.5725764,FP,FP
1374,PJD5,B,ashafrud,47810,D,WPX,P,1/16/2020 9:04,16:29,,23:59,3.157095,101.5673812,OK,DL
1376,PJD5,B,ashafrud,47810,D,WPX,P,1/15/2020 8:51,16:44,,23:59,3.153732,101.5681632,OK,DL
1381,PJD5,B,ashafrud,47000,D,WPX,P,1/16/2020 4:20,17:12,,23:59,3.1622743,101.5693335,OK,DL
1385,PJD5,B,ashafrud,47810,D,WPX,P,1/16/2020 9:04,17:55,,23:59,3.1595808,101.5842306,OK,DL
1386,PJD5,B,ashafrud,47810,D,BBX,B,,17:59,,23:59,3.1598298,101.5835465,OK,DL
1387,PJD5,B,ashafrud,47810,D,DOM,N,1/15/2020 21:45,18:07,,23:59,3.155336,101.5815287,OK,DL
1391,PJD6,B,moithnin,47820,D,XPD,X,1/16/2020 9:03,11:06,,23:59,3.1633533,101.6140872,OK,DL
1392,PJD6,B,moithnin,47820,D,DOM,N,1/15/2020 22:35,11:07,,23:59,3.1633533,101.6140872,OK,DL
1393,PJD6,B,moithnin,47820,D,WPX,P,1/16/2020 9:04,11:10,,23:59,3.1633533,101.6140872,OK,DL
1394,PJD6,B,moithnin,47820,D,WPX,P,1/16/2020 9:03,11:19,,23:59,3.1678542,101.612452,OK,DL
1395,PJD6,B,moithnin,47820,D,DOM,N,1/15/2020 22:35,11:28,,23:59,3.1681902,101.6130017,OK,DL
1396,PJD6,B,moithnin,47820,D,WPX,P,1/16/2020 9:04,11:32,,23:59,3.1675626,101.6129749,OK,DL
1397,PJD6,B,moithnin,47800,D,DOX,D,1/16/2020 9:03,11:34,,23:59,3.1671884,101.6130887,OK,DL
1398,PJD6,B,moithnin,47820,D,DOX,D,1/16/2020 9:03,11:39,,23:59,3.167263,101.6135245,OK,DL
1402,PJD6,B,moithnin,60000,D,WPX,P,1/16/2020 1:33,12:31,,23:59,3.1582286,101.6159243,OK,DL
1403,PJD6,B,moithnin,47820,D,WPX,P,1/16/2020 9:03,12:39,,23:59,3.1396744,101.6294228,OK,DL
1404,PJD6,B,moithnin,60000,D,DOM,N,1/16/2020 1:51,12:43,,23:59,3.139238,101.6278628,OK,DL
1405,PJD6,B,moithnin,60000,D,WPX,P,1/16/2020 9:04,12:48,,23:59,3.1379276,101.6307735,OK,DL
1407,PJD6,B,moithnin,60000,D,WPX,P,1/16/2020 9:03,12:57,,23:59,3.1369813,101.6315047,OK,DL
1408,PJD6,B,moithnin,60000,D,WPX,P,1/16/2020 9:04,13:03,,23:59,3.1384924,101.6324763,OK,DL
1411,PJD6,B,moithnin,60000,D,DOX,D,1/16/2020 9:03,13:27,,23:59,3.1450593,101.6272154,OK,DL
1412,PJD6,B,moithnin,60000,D,WPX,P,1/16/2020 9:04,13:29,,23:59,3.1454291,101.6238022,OK,DL
1413,PJD6,B,moithnin,60000,D,DOX,D,1/16/2020 9:04,13:31,,23:59,3.1450137,101.62188,OK,DL
1414,PJD6,B,moithnin,60000,D,WPX,P,1/16/2020 9:04,13:36,,23:59,3.1495864,101.6307472,OK,DL
1415,PJD6,B,moithnin,60000,D,DOM,N,1/15/2020 21:48,13:38,,23:59,3.1494713,101.6303322,OK,DL
1416,PJD6,B,moithnin,60000,D,DOX,D,1/16/2020 9:03,13:40,,23:59,3.1492754,101.6294342,OK,DL
1417,PJD6,B,moithnin,60000,D,WPX,P,1/16/2020 9:03,13:45,,23:59,3.149776,101.6313653,OK,DL
1418,PJD6,B,moithnin,60000,D,WPX,P,1/16/2020 9:03,13:47,,23:59,3.1516291,101.6297528,OK,DL
1419,PJD6,B,moithnin,60000,D,WPX,P,1/16/2020 9:04,13:55,,23:59,3.1562663,101.6275677,OK,DL
1421,PJD6,B,moithnin,60000,D,WPX,P,1/16/2020 9:03,14:01,,23:59,3.1566461,101.6274166,OK,DL
1423,PJD6,B,moithnin,60000,D,WPX,P,1/16/2020 9:04,14:15,,23:59,3.1488333,101.6213906,OK,DL
1424,PJD6,B,moithnin,60000,D,WPX,P,1/16/2020 9:04,14:23,,23:59,3.1516874,101.618423,OK,DL
1425,PJD6,B,moithnin,60000,D,WPX,P,1/16/2020 9:04,14:28,,23:59,3.1558893,101.6221993,OK,DL
1426,PJD6,B,moithnin,60000,D,WPX,P,1/16/2020 1:30,14:35,,23:59,3.1540819,101.6254706,OK,DL
1427,PJD6,B,moithnin,60000,D,WPX,P,1/16/2020 9:04,14:38,,23:59,3.1555797,101.6268127,OK,DL
1428,PJD6,B,moithnin,60000,D,WPX,P,1/16/2020 9:04,14:48,,23:59,3.1537465,101.6314379,OK,DL
1429,PJD6,B,moithnin,60000,D,DOX,D,1/16/2020 9:03,14:55,,23:59,3.1523501,101.6227158,OK,DL
1430,PJD6,B,moithnin,60000,D,DOM,N,1/15/2020 22:35,14:57,,23:59,3.1523501,101.6227158,OK,DL
1431,PJD6,B,moithnin,60000,D,BBX,B,,15:15,,23:59,3.1407066,101.6288489,OK,DL
1433,PJD6,B,moithnin,60000,D,DOX,D,1/16/2020 9:03,15:37,,23:59,3.1384787,101.6291507,OK,DL
1434,PJD6,B,moithnin,60000,D,DOX,D,1/16/2020 9:03,15:40,,23:59,3.1384787,101.6291507,OK,DL
1443,PJD6,B,moithnin,60000,D,WPX,P,1/16/2020 9:03,16:18,,23:59,3.1489196,101.6248352,OK,DL
1445,PJD6,B,moithnin,47820,D,DOX,D,1/16/2020 13:08,16:47,,23:59,3.1659259,101.6124462,OK,DL
1451,PJDA,B,ismibrah,47810,D,DOX,D,1/16/2020 9:03,11:02,,23:59,3.1533518,101.5959067,OK,DL
1452,PJDA,B,ismibrah,47810,D,BBX,B,,11:09,,23:59,3.1545122,101.5924089,OK,DL
1453,PJDA,B,ismibrah,47810,D,WPX,P,1/16/2020 9:04,11:19,,23:59,3.1516064,101.5949804,OK,DL
1454,PJDA,B,ismibrah,47810,D,BBX,B,,11:23,,23:59,3.151586,101.5949952,OK,DL
1455,PJDA,B,ismibrah,47810,D,DOX,D,1/16/2020 9:03,11:31,,23:59,3.1514441,101.593004,OK,DL
1456,PJDA,B,ismibrah,47810,D,BBX,B,,11:37,,23:59,3.1529095,101.5918086,OK,DL
1457,PJDA,B,ismibrah,47810,D,BBX,B,,11:42,,23:59,3.1530694,101.594087,OK,DL
1458,PJDA,B,ismibrah,47810,D,WPX,P,1/16/2020 9:04,11:45,,23:59,3.1533899,101.5927557,OK,DL
1459,PJDA,B,ismibrah,47810,D,WPX,P,1/16/2020 9:04,11:51,,23:59,3.1489502,101.5982807,OK,DL
1460,PJDA,B,ismibrah,47810,D,WPX,P,1/16/2020 9:04,12:02,,23:59,3.1611211,101.5993893,OK,DL
1461,PJDA,B,ismibrah,47810,D,DOX,D,1/16/2020 9:03,12:03,,23:59,3.1611211,101.5993893,OK,DL
1462,PJDA,B,ismibrah,47810,D,WPX,P,1/16/2020 9:04,12:07,,23:59,3.1644826,101.5985831,OK,DL
1463,PJDA,B,ismibrah,47810,D,DOX,D,1/16/2020 9:03,12:10,,23:59,3.1641058,101.5997372,OK,DL
1464,PJDA,B,ismibrah,47800,D,DOX,D,1/16/2020 9:03,12:13,,23:59,3.1645489,101.5999679,OK,DL
1465,PJDA,B,ismibrah,47800,D,DOM,N,1/15/2020 21:50,12:18,,23:59,3.1642799,101.6003568,OK,DL
1466,PJDA,B,ismibrah,47810,D,WPX,P,1/16/2020 1:24,12:23,,23:59,3.16648,101.5992018,OK,DL
1467,PJDA,B,ismibrah,47810,D,WPX,P,1/16/2020 9:04,12:27,,23:59,3.1661567,101.5988999,OK,DL
1468,PJDA,B,ismibrah,47810,D,DOX,D,1/16/2020 9:03,12:30,,23:59,3.1669309,101.599584,OK,DL
1469,PJDA,B,ismibrah,47810,D,WPX,P,1/16/2020 9:04,12:37,,23:59,3.1684384,101.5988222,OK,DL
1470,PJDA,B,ismibrah,47820,D,DOX,D,1/16/2020 9:04,12:53,,23:59,3.1528399,101.6052437,OK,DL
1471,PJDA,B,ismibrah,47800,D,WPX,P,1/16/2020 9:04,13:18,,23:59,3.1506486,101.6037885,OK,DL
1472,PJDA,B,ismibrah,47800,D,WPX,P,1/16/2020 9:04,13:23,,23:59,3.1506486,101.6037885,OK,DL
1473,PJDA,B,ismibrah,47800,D,DOX,D,1/16/2020 9:04,13:32,,23:59,3.1515113,101.6037243,OK,DL
1474,PJDA,B,ismibrah,47800,D,DOM,N,1/15/2020 7:12,13:34,,23:59,3.1515113,101.6037243,OK,DL
1475,PJDA,B,ismibrah,47800,D,XPD,X,1/16/2020 9:04,13:41,,23:59,3.1514978,101.6037254,OK,DL
1476,PJDA,B,ismibrah,47800,D,BBX,B,,13:46,,23:59,3.1514978,101.6037254,OK,DL
1479,PJDA,B,ismibrah,47810,D,WPX,P,1/16/2020 9:04,15:17,,23:59,3.1533883,101.5929626,OK,DL
1482,PJDA,B,ismibrah,47810,D,DOX,D,1/16/2020 9:03,15:43,,23:59,3.1550499,101.5942563,OK,DL
1483,PJDA,B,ismibrah,47810,D,WPX,P,1/15/2020 9:00,15:49,,23:59,3.155516,101.5952202,OK,DL
1484,PJDA,B,ismibrah,47810,D,DOX,D,1/16/2020 9:03,16:09,,23:59,3.1657686,101.590367,OK,DL
1485,PJDA,B,ismibrah,47810,D,WPX,P,1/16/2020 9:04,16:12,,23:59,3.162417,101.5908737,OK,DL
1486,PJDA,B,ismibrah,47810,D,WPX,P,1/16/2020 9:04,16:20,,23:59,3.1547915,101.5967912,OK,DL
1487,PJDA,B,ismibrah,47810,D,DOM,N,1/16/2020 1:54,16:22,,23:59,3.1547915,101.5967912,OK,DL
1488,PJDA,B,ismibrah,47810,D,DOX,D,1/16/2020 9:03,16:25,,23:59,3.1547915,101.5967912,OK,DL
1493,PJDA,B,ismibrah,47810,D,WPX,P,1/16/2020 13:08,16:51,,23:59,3.164449,101.5989849,OK,DL
1496,PJDA,B,ismibrah,47810,D,WPX,P,1/16/2020 9:04,17:19,,23:59,3.1533128,101.5983169,OK,DL
1497,PJDA,B,ismibrah,47800,D,DOX,D,1/16/2020 13:08,17:42,,23:59,3.1506581,101.6043594,OK,DL
1498,PJDA,B,ismibrah,47800,D,WPX,P,1/16/2020 9:03,17:53,,23:59,3.1541646,101.609096,OK,DL
1499,PJDA,B,ismibrah,47800,D,WPX,P,1/16/2020 9:04,18:06,,23:59,3.1477676,101.6168702,OK,DL
1504,PJDA,N,mhazin,47000,P,,,,19:21,18:00,21:45,3.1940411,101.561259,FP,FP
1510,PJG1,B,irembun,41300,D,XPD,X,1/16/2020 9:03,10:49,,23:59,3.0563941,101.4730926,OK,DL
1511,PJG1,B,irembun,41300,D,DOM,N,1/16/2020 1:51,10:51,,23:59,3.0563626,101.4731586,OK,DL
1512,PJG1,B,irembun,41300,D,WPX,P,1/16/2020 0:51,10:56,,23:59,3.0565887,101.4728919,OK,DL
1513,PJG1,B,irembun,41300,D,DOX,D,1/16/2020 9:03,11:03,,23:59,3.0571479,101.473862,OK,DL
1514,PJG1,B,irembun,41300,D,DOX,D,1/16/2020 9:03,11:04,,23:59,3.0566374,101.4735825,OK,DL
1515,PJG1,B,irembun,41300,D,DOX,D,1/16/2020 9:03,11:06,,23:59,3.0568855,101.4735527,OK,DL
1516,PJG1,B,irembun,41300,D,DOX,D,1/16/2020 9:03,11:16,,23:59,3.0516057,101.4636016,OK,DL
1517,PJG1,B,irembun,41300,D,DOX,D,1/16/2020 9:03,11:18,,23:59,3.0516057,101.4636016,OK,DL
