,Unnamed: 0,PUD Rte,PUD Cycle,Courier id,zip,Act Base,Prod Grp,Prod Code,AR dtm,Act Tm,Open,Closed,lat,lgtd,Act Ckpt Code,PuD Type
895,1308,PJD4,B,mcheeonn,47301,D,WPX,P,2020-01-16 09:04:00,16:42,,23:59,3.1196648,101.59870009999999,OK,DL
896,1315,PJD4,B,mcheeonn,47410,D,DOX,D,2020-01-16 09:03:00,18:05,,23:59,3.1375085,101.5982682,OK,DL
897,1318,PJD4,B,mcheeonn,47410,D,WPX,P,2020-01-16 09:04:00,18:27,,23:59,3.1383343999999997,101.5941415,OK,DL
898,1323,PJD5,B,ashafrud,47810,D,WPX,P,2020-01-16 09:04:00,10:51,,23:59,3.1552182999999996,101.5713069,OK,DL
899,1324,PJD5,B,ashafrud,47810,D,DOX,D,2020-01-16 09:03:00,10:56,,23:59,3.1547794999999996,101.56913359999999,OK,DL
900,1325,PJD5,B,ashafrud,47810,D,WPX,P,2020-01-16 04:20:00,11:00,,23:59,3.1547967999999997,101.569153,OK,DL
901,1326,PJD5,B,ashafrud,47810,D,DOX,D,2020-01-16 09:03:00,11:03,,23:59,3.1544857000000004,101.5696872,OK,DL
902,1327,PJD5,B,ashafrud,47810,D,WPX,P,2020-01-16 09:04:00,11:13,,23:59,3.1505402,101.5709214,OK,DL
903,1328,PJD5,B,ashafrud,47800,D,XPD,X,2020-01-16 09:03:00,11:18,,23:59,3.1507650000000003,101.56987790000001,OK,DL
904,1329,PJD5,B,ashafrud,47810,D,DOX,D,2020-01-16 09:03:00,11:19,,23:59,3.1507650000000003,101.56987790000001,OK,DL
905,1330,PJD5,B,ashafrud,47810,D,WPX,P,2020-01-15 01:13:00,11:26,,23:59,3.1545834999999998,101.56844579999999,OK,DL
906,1331,PJD5,B,ashafrud,47810,D,WPX,P,2020-01-16 09:04:00,11:29,,23:59,3.1535072,101.5672565,OK,DL
907,1332,PJD5,B,ashafrud,47810,D,DOX,D,2020-01-16 09:03:00,11:31,,23:59,3.1566089,101.5686818,OK,DL
908,1333,PJD5,B,ashafrud,47810,D,DOX,D,2020-01-16 09:03:00,11:36,,23:59,3.1566307,101.5686633,OK,DL
909,1334,PJD5,B,ashafrud,47810,D,DOM,N,2020-01-15 21:47:00,11:41,,23:59,3.1507068,101.5676378,OK,DL
910,1335,PJD5,B,ashafrud,47810,D,WPX,P,2020-01-16 09:03:00,11:46,,23:59,3.1519925,101.5668132,OK,DL
911,1336,PJD5,B,ashafrud,47810,D,DOX,D,2020-01-16 09:03:00,11:53,,23:59,3.1551902999999997,101.56536559999999,OK,DL
912,1337,PJD5,B,ashafrud,47810,D,DOM,N,2020-01-15 22:25:00,11:57,,23:59,3.1568278,101.5658323,OK,DL
913,1338,PJD5,B,ashafrud,47810,D,WPX,P,2020-01-16 09:04:00,12:02,,23:59,3.1580942000000003,101.5661534,OK,DL
914,1339,PJD5,B,ashafrud,47810,D,DOX,D,2020-01-16 09:03:00,12:06,,23:59,3.1641181,101.5735306,OK,DL
915,1340,PJD5,B,ashafrud,47810,D,DOX,D,2020-01-16 09:03:00,12:11,,23:59,3.1625042000000003,101.5730561,OK,DL
916,1341,PJD5,B,ashafrud,47810,D,WPX,P,2020-01-16 09:04:00,12:16,,23:59,3.1625636000000004,101.57208759999999,OK,DL
917,1342,PJD5,B,ashafrud,47810,D,DOX,D,2020-01-16 09:03:00,12:19,,23:59,3.1618912999999997,101.5721804,OK,DL
918,1343,PJD5,B,ashafrud,47810,D,WPX,P,2020-01-16 00:49:00,12:26,,23:59,3.1581134,101.5684191,OK,DL
919,1344,PJD5,B,ashafrud,47810,D,DOX,D,2020-01-16 09:03:00,12:29,,23:59,3.1597348999999997,101.56824559999998,OK,DL
920,1345,PJD5,B,ashafrud,47000,D,WPX,P,2020-01-16 09:04:00,12:34,,23:59,3.1628808999999998,101.5677554,OK,DL
921,1346,PJD5,B,ashafrud,47000,D,DOX,D,2020-01-16 09:03:00,12:36,,23:59,3.1628022999999996,101.5684553,OK,DL
922,1347,PJD5,B,ashafrud,47000,D,WPX,P,2020-01-16 09:04:00,12:38,,23:59,3.1646113999999996,101.5692368,OK,DL
923,1348,PJD5,B,ashafrud,47000,D,WPX,P,2020-01-16 09:04:00,12:40,,23:59,3.1622359,101.5705206,OK,DL
924,1349,PJD5,B,ashafrud,47000,D,WPX,P,2020-01-16 09:04:00,12:45,,23:59,3.1655743,101.5713458,OK,DL
925,1352,PJD5,B,ashafrud,47810,D,WPX,P,2020-01-16 01:30:00,13:35,,23:59,3.1756518,101.5792287,OK,DL
926,1353,PJD5,B,ashafrud,47810,D,WPX,P,2020-01-16 09:04:00,13:39,,23:59,3.1743789000000002,101.5798138,OK,DL
927,1354,PJD5,B,ashafrud,47000,D,DOM,N,2020-01-15 21:47:00,13:44,,23:59,3.1631991000000004,101.57129240000002,OK,DL
928,1355,PJD5,B,ashafrud,47000,D,DOX,D,2020-01-16 09:03:00,13:49,,23:59,3.1617675,101.5707865,OK,DL
929,1356,PJD5,B,ashafrud,47800,D,DOX,D,2020-01-16 09:03:00,13:54,,23:59,3.1497947999999996,101.57514259999999,OK,DL
930,1357,PJD5,B,ashafrud,47800,D,DOX,D,2020-01-16 09:03:00,14:00,,23:59,3.1501754,101.5750222,OK,DL
931,1358,PJD5,B,ashafrud,47810,D,WPX,P,2020-01-16 09:03:00,14:07,,23:59,3.1474957000000003,101.575066,OK,DL
932,1359,PJD5,B,ashafrud,47810,D,WPX,P,2020-01-16 09:04:00,14:26,,23:59,3.1467294999999997,101.57421070000001,OK,DL
933,1360,PJD5,B,ashafrud,47810,D,WPX,P,2020-01-16 09:03:00,14:31,,23:59,3.1477941,101.56939809999999,OK,DL
935,1362,PJD5,B,ashafrud,47810,D,WPX,P,2020-01-16 09:03:00,14:49,,23:59,3.1532205,101.57984300000001,OK,DL
936,1363,PJD5,B,ashafrud,50000,D,DOX,D,2020-01-16 09:08:00,15:16,,23:59,3.149738,101.5897277,OK,DL
937,1364,PJD5,B,ashafrud,47800,D,WPX,P,2020-01-16 09:04:00,15:26,,23:59,3.1494471,101.5894344,OK,DL
939,1374,PJD5,B,ashafrud,47810,D,WPX,P,2020-01-16 09:04:00,16:29,,23:59,3.157095,101.5673812,OK,DL
940,1376,PJD5,B,ashafrud,47810,D,WPX,P,2020-01-15 08:51:00,16:44,,23:59,3.1537319999999998,101.5681632,OK,DL
941,1381,PJD5,B,ashafrud,47000,D,WPX,P,2020-01-16 04:20:00,17:12,,23:59,3.1622743,101.5693335,OK,DL
942,1385,PJD5,B,ashafrud,47810,D,WPX,P,2020-01-16 09:04:00,17:55,,23:59,3.1595807999999996,101.5842306,OK,DL
944,1387,PJD5,B,ashafrud,47810,D,DOM,N,2020-01-15 21:45:00,18:07,,23:59,3.155336,101.5815287,OK,DL
945,1391,PJD6,B,moithnin,47820,D,XPD,X,2020-01-16 09:03:00,11:06,,23:59,3.1633533,101.6140872,OK,DL
946,1392,PJD6,B,moithnin,47820,D,DOM,N,2020-01-15 22:35:00,11:07,,23:59,3.1633533,101.6140872,OK,DL
947,1393,PJD6,B,moithnin,47820,D,WPX,P,2020-01-16 09:04:00,11:10,,23:59,3.1633533,101.6140872,OK,DL
948,1394,PJD6,B,moithnin,47820,D,WPX,P,2020-01-16 09:03:00,11:19,,23:59,3.1678542000000003,101.612452,OK,DL
949,1395,PJD6,B,moithnin,47820,D,DOM,N,2020-01-15 22:35:00,11:28,,23:59,3.1681902,101.6130017,OK,DL
950,1396,PJD6,B,moithnin,47820,D,WPX,P,2020-01-16 09:04:00,11:32,,23:59,3.1675626,101.61297490000001,OK,DL
951,1397,PJD6,B,moithnin,47800,D,DOX,D,2020-01-16 09:03:00,11:34,,23:59,3.1671883999999997,101.6130887,OK,DL
952,1398,PJD6,B,moithnin,47820,D,DOX,D,2020-01-16 09:03:00,11:39,,23:59,3.167263,101.6135245,OK,DL
953,1402,PJD6,B,moithnin,60000,D,WPX,P,2020-01-16 01:33:00,12:31,,23:59,3.1582286,101.6159243,OK,DL
954,1403,PJD6,B,moithnin,47820,D,WPX,P,2020-01-16 09:03:00,12:39,,23:59,3.1396744,101.6294228,OK,DL
955,1404,PJD6,B,moithnin,60000,D,DOM,N,2020-01-16 01:51:00,12:43,,23:59,3.139238,101.6278628,OK,DL
956,1405,PJD6,B,moithnin,60000,D,WPX,P,2020-01-16 09:04:00,12:48,,23:59,3.1379276000000003,101.6307735,OK,DL
957,1407,PJD6,B,moithnin,60000,D,WPX,P,2020-01-16 09:03:00,12:57,,23:59,3.1369813,101.63150470000001,OK,DL
958,1408,PJD6,B,moithnin,60000,D,WPX,P,2020-01-16 09:04:00,13:03,,23:59,3.1384924,101.6324763,OK,DL
959,1411,PJD6,B,moithnin,60000,D,DOX,D,2020-01-16 09:03:00,13:27,,23:59,3.1450593,101.62721540000001,OK,DL
960,1412,PJD6,B,moithnin,60000,D,WPX,P,2020-01-16 09:04:00,13:29,,23:59,3.1454291000000003,101.6238022,OK,DL
961,1413,PJD6,B,moithnin,60000,D,DOX,D,2020-01-16 09:04:00,13:31,,23:59,3.1450137000000002,101.62188,OK,DL
962,1414,PJD6,B,moithnin,60000,D,WPX,P,2020-01-16 09:04:00,13:36,,23:59,3.1495863999999996,101.6307472,OK,DL
963,1415,PJD6,B,moithnin,60000,D,DOM,N,2020-01-15 21:48:00,13:38,,23:59,3.1494713,101.6303322,OK,DL
964,1416,PJD6,B,moithnin,60000,D,DOX,D,2020-01-16 09:03:00,13:40,,23:59,3.1492754,101.6294342,OK,DL
965,1417,PJD6,B,moithnin,60000,D,WPX,P,2020-01-16 09:03:00,13:45,,23:59,3.1497759999999997,101.6313653,OK,DL
966,1418,PJD6,B,moithnin,60000,D,WPX,P,2020-01-16 09:03:00,13:47,,23:59,3.1516291,101.62975279999999,OK,DL
967,1419,PJD6,B,moithnin,60000,D,WPX,P,2020-01-16 09:04:00,13:55,,23:59,3.1562662999999995,101.6275677,OK,DL
968,1421,PJD6,B,moithnin,60000,D,WPX,P,2020-01-16 09:03:00,14:01,,23:59,3.1566461,101.6274166,OK,DL
969,1423,PJD6,B,moithnin,60000,D,WPX,P,2020-01-16 09:04:00,14:15,,23:59,3.1488332999999997,101.6213906,OK,DL
970,1424,PJD6,B,moithnin,60000,D,WPX,P,2020-01-16 09:04:00,14:23,,23:59,3.1516874,101.61842299999999,OK,DL
971,1425,PJD6,B,moithnin,60000,D,WPX,P,2020-01-16 09:04:00,14:28,,23:59,3.1558892999999997,101.6221993,OK,DL
972,1426,PJD6,B,moithnin,60000,D,WPX,P,2020-01-16 01:30:00,14:35,,23:59,3.1540819,101.62547059999999,OK,DL
973,1427,PJD6,B,moithnin,60000,D,WPX,P,2020-01-16 09:04:00,14:38,,23:59,3.1555797,101.6268127,OK,DL
974,1428,PJD6,B,moithnin,60000,D,WPX,P,2020-01-16 09:04:00,14:48,,23:59,3.1537465,101.63143790000001,OK,DL
975,1429,PJD6,B,moithnin,60000,D,DOX,D,2020-01-16 09:03:00,14:55,,23:59,3.1523501,101.6227158,OK,DL
976,1430,PJD6,B,moithnin,60000,D,DOM,N,2020-01-15 22:35:00,14:57,,23:59,3.1523501,101.6227158,OK,DL
978,1433,PJD6,B,moithnin,60000,D,DOX,D,2020-01-16 09:03:00,15:37,,23:59,3.1384787,101.6291507,OK,DL
979,1434,PJD6,B,moithnin,60000,D,DOX,D,2020-01-16 09:03:00,15:40,,23:59,3.1384787,101.6291507,OK,DL
980,1443,PJD6,B,moithnin,60000,D,WPX,P,2020-01-16 09:03:00,16:18,,23:59,3.1489196,101.6248352,OK,DL
982,1451,PJDA,B,ismibrah,47810,D,DOX,D,2020-01-16 09:03:00,11:02,,23:59,3.1533518,101.5959067,OK,DL
984,1453,PJDA,B,ismibrah,47810,D,WPX,P,2020-01-16 09:04:00,11:19,,23:59,3.1516064,101.5949804,OK,DL
986,1455,PJDA,B,ismibrah,47810,D,DOX,D,2020-01-16 09:03:00,11:31,,23:59,3.1514441000000004,101.59300400000001,OK,DL
989,1458,PJDA,B,ismibrah,47810,D,WPX,P,2020-01-16 09:04:00,11:45,,23:59,3.1533898999999996,101.5927557,OK,DL
990,1459,PJDA,B,ismibrah,47810,D,WPX,P,2020-01-16 09:04:00,11:51,,23:59,3.1489502000000003,101.5982807,OK,DL
991,1460,PJDA,B,ismibrah,47810,D,WPX,P,2020-01-16 09:04:00,12:02,,23:59,3.1611211,101.5993893,OK,DL
992,1461,PJDA,B,ismibrah,47810,D,DOX,D,2020-01-16 09:03:00,12:03,,23:59,3.1611211,101.5993893,OK,DL
993,1462,PJDA,B,ismibrah,47810,D,WPX,P,2020-01-16 09:04:00,12:07,,23:59,3.1644826,101.59858309999998,OK,DL
994,1463,PJDA,B,ismibrah,47810,D,DOX,D,2020-01-16 09:03:00,12:10,,23:59,3.1641057999999997,101.59973719999999,OK,DL
995,1464,PJDA,B,ismibrah,47800,D,DOX,D,2020-01-16 09:03:00,12:13,,23:59,3.1645488999999998,101.5999679,OK,DL
996,1465,PJDA,B,ismibrah,47800,D,DOM,N,2020-01-15 21:50:00,12:18,,23:59,3.1642799,101.6003568,OK,DL
997,1466,PJDA,B,ismibrah,47810,D,WPX,P,2020-01-16 01:24:00,12:23,,23:59,3.16648,101.59920179999999,OK,DL
998,1467,PJDA,B,ismibrah,47810,D,WPX,P,2020-01-16 09:04:00,12:27,,23:59,3.1661567,101.5988999,OK,DL
999,1468,PJDA,B,ismibrah,47810,D,DOX,D,2020-01-16 09:03:00,12:30,,23:59,3.1669308999999997,101.599584,OK,DL
1000,1469,PJDA,B,ismibrah,47810,D,WPX,P,2020-01-16 09:04:00,12:37,,23:59,3.1684384,101.5988222,OK,DL
1001,1470,PJDA,B,ismibrah,47820,D,DOX,D,2020-01-16 09:04:00,12:53,,23:59,3.1528398999999996,101.6052437,OK,DL
1002,1471,PJDA,B,ismibrah,47800,D,WPX,P,2020-01-16 09:04:00,13:18,,23:59,3.1506486000000002,101.60378850000001,OK,DL
1003,1472,PJDA,B,ismibrah,47800,D,WPX,P,2020-01-16 09:04:00,13:23,,23:59,3.1506486000000002,101.60378850000001,OK,DL
1004,1473,PJDA,B,ismibrah,47800,D,DOX,D,2020-01-16 09:04:00,13:32,,23:59,3.1515112999999997,101.6037243,OK,DL
1005,1474,PJDA,B,ismibrah,47800,D,DOM,N,2020-01-15 07:12:00,13:34,,23:59,3.1515112999999997,101.6037243,OK,DL
1006,1475,PJDA,B,ismibrah,47800,D,XPD,X,2020-01-16 09:04:00,13:41,,23:59,3.1514978,101.6037254,OK,DL
1008,1479,PJDA,B,ismibrah,47810,D,WPX,P,2020-01-16 09:04:00,15:17,,23:59,3.1533882999999996,101.59296259999999,OK,DL
1009,1482,PJDA,B,ismibrah,47810,D,DOX,D,2020-01-16 09:03:00,15:43,,23:59,3.1550499,101.5942563,OK,DL
1010,1483,PJDA,B,ismibrah,47810,D,WPX,P,2020-01-15 09:00:00,15:49,,23:59,3.155516,101.5952202,OK,DL
1011,1484,PJDA,B,ismibrah,47810,D,DOX,D,2020-01-16 09:03:00,16:09,,23:59,3.1657686000000003,101.590367,OK,DL
1012,1485,PJDA,B,ismibrah,47810,D,WPX,P,2020-01-16 09:04:00,16:12,,23:59,3.162417,101.5908737,OK,DL
1013,1486,PJDA,B,ismibrah,47810,D,WPX,P,2020-01-16 09:04:00,16:20,,23:59,3.1547915,101.5967912,OK,DL
1014,1487,PJDA,B,ismibrah,47810,D,DOM,N,2020-01-16 01:54:00,16:22,,23:59,3.1547915,101.5967912,OK,DL
1015,1488,PJDA,B,ismibrah,47810,D,DOX,D,2020-01-16 09:03:00,16:25,,23:59,3.1547915,101.5967912,OK,DL
1017,1496,PJDA,B,ismibrah,47810,D,WPX,P,2020-01-16 09:04:00,17:19,,23:59,3.1533127999999997,101.59831690000001,OK,DL
1019,1498,PJDA,B,ismibrah,47800,D,WPX,P,2020-01-16 09:03:00,17:53,,23:59,3.1541646,101.609096,OK,DL
1020,1499,PJDA,B,ismibrah,47800,D,WPX,P,2020-01-16 09:04:00,18:06,,23:59,3.1477676,101.61687020000001,OK,DL
1022,1510,PJG1,B,irembun,41300,D,XPD,X,2020-01-16 09:03:00,10:49,,23:59,3.0563941000000003,101.4730926,OK,DL
1023,1511,PJG1,B,irembun,41300,D,DOM,N,2020-01-16 01:51:00,10:51,,23:59,3.0563626,101.47315859999999,OK,DL
1024,1512,PJG1,B,irembun,41300,D,WPX,P,2020-01-16 00:51:00,10:56,,23:59,3.0565887000000003,101.47289190000001,OK,DL
1025,1513,PJG1,B,irembun,41300,D,DOX,D,2020-01-16 09:03:00,11:03,,23:59,3.0571479,101.473862,OK,DL
1026,1514,PJG1,B,irembun,41300,D,DOX,D,2020-01-16 09:03:00,11:04,,23:59,3.0566374,101.47358249999999,OK,DL
1027,1515,PJG1,B,irembun,41300,D,DOX,D,2020-01-16 09:03:00,11:06,,23:59,3.0568855,101.4735527,OK,DL
1028,1516,PJG1,B,irembun,41300,D,DOX,D,2020-01-16 09:03:00,11:16,,23:59,3.0516057,101.46360159999999,OK,DL
1029,1517,PJG1,B,irembun,41300,D,DOX,D,2020-01-16 09:03:00,11:18,,23:59,3.0516057,101.46360159999999,OK,DL
1030,1518,PJG1,B,irembun,41300,D,TDT,T,2020-01-16 09:03:00,11:19,,12:00,3.0516057,101.46360159999999,OK,DL
1031,1519,PJG1,B,irembun,41300,D,DOM,N,2020-01-16 01:54:00,11:24,,23:59,3.0521237,101.4630688,OK,DL
1032,1520,PJG1,B,irembun,41300,D,DOX,D,2020-01-16 09:04:00,11:26,,23:59,3.0521195,101.46294,OK,DL
1033,1521,PJG1,B,irembun,41300,D,DOX,D,2020-01-16 09:03:00,11:27,,23:59,3.0522915,101.4632122,OK,DL
1034,1522,PJG1,B,irembun,41300,D,DOX,D,2020-01-16 09:03:00,11:30,,23:59,3.0522017999999997,101.4629648,OK,DL
1035,1523,PJG1,B,irembun,41300,D,TDT,T,2020-01-16 09:03:00,11:32,,12:00,3.0522017999999997,101.4629648,OK,DL
1036,1524,PJG1,B,irembun,41300,D,DOX,D,2020-01-16 09:03:00,11:35,,23:59,3.0521787000000002,101.46291070000001,OK,DL
1037,1525,PJG1,B,irembun,41300,D,WPX,P,2020-01-16 09:03:00,11:45,,23:59,3.0498142,101.4580283,OK,DL
1038,1526,PJG1,B,irembun,41050,D,DOX,D,2020-01-16 09:03:00,11:57,,23:59,3.0644742999999997,101.4529555,OK,DL
1039,1527,PJG1,B,irembun,41050,D,DOM,N,2020-01-16 01:54:00,12:01,,23:59,3.061083,101.452825,OK,DL
1040,1528,PJG1,B,irembun,41400,D,WPX,P,2020-01-16 09:04:00,12:08,,23:59,3.0580557999999995,101.4459879,OK,DL
1041,1529,PJG1,B,irembun,41050,D,DOM,N,2020-01-15 22:35:00,12:21,,23:59,3.0494567999999997,101.4494277,OK,DL
1042,1530,PJG1,B,irembun,41050,D,DOM,N,2020-01-16 00:02:00,12:29,,23:59,3.049383,101.4504749,OK,DL
1043,1531,PJG1,B,irembun,41300,D,DOX,D,2020-01-16 09:04:00,12:31,,23:59,3.0493132000000003,101.45087099999999,OK,DL
1044,1532,PJG1,B,irembun,41400,D,WPX,P,2020-01-16 09:03:00,12:38,,23:59,3.0507364,101.4439385,OK,DL
1045,1533,PJG1,B,irembun,41050,D,WPX,P,2020-01-16 09:04:00,12:54,,23:59,3.068515,101.4395652,OK,DL
1046,1534,PJG1,B,irembun,41050,D,DOX,D,2020-01-16 09:04:00,13:06,,23:59,3.070452,101.4517243,OK,DL
1047,1536,PJG1,B,irembun,41150,D,WPX,P,2020-01-16 09:03:00,13:26,,23:59,3.0571764,101.46301600000001,OK,DL
1048,1538,PJG1,B,irembun,41150,D,DOX,D,2020-01-16 09:04:00,14:41,,23:59,3.0518676,101.45822829999999,OK,DL
1049,1539,PJG1,B,irembun,41000,D,DOX,D,2020-01-16 09:03:00,14:45,,23:59,3.0519787999999997,101.4583047,OK,DL
1050,1540,PJG1,B,irembun,41150,D,DOX,D,2020-01-16 09:03:00,14:50,,23:59,3.0519076000000003,101.45807370000001,OK,DL
1051,1541,PJG1,B,irembun,41150,D,DOX,D,2020-01-16 09:03:00,14:55,,23:59,3.0581473,101.4596275,OK,DL
1052,1542,PJG1,B,irembun,41150,D,WPX,P,2020-01-16 09:04:00,15:05,,23:59,3.0638481,101.4668775,OK,DL
1053,1543,PJG1,B,irembun,41150,D,DOX,D,2020-01-16 09:03:00,15:10,,23:59,3.0638383,101.4669548,OK,DL
1054,1544,PJG1,B,irembun,41150,D,DOX,D,2020-01-16 09:03:00,15:12,,23:59,3.0638383,101.4669548,OK,DL
1055,1546,PJG1,B,irembun,41150,D,DOM,N,2020-01-16 01:54:00,15:25,,23:59,3.0629511000000003,101.4673588,OK,DL
1057,1568,PJG2,B,tmuthu,42100,D,DOX,D,2020-01-16 09:03:00,11:06,,23:59,3.0843929,101.4063938,OK,DL
1058,1569,PJG2,B,tmuthu,42100,D,WPX,P,2020-01-16 09:04:00,11:17,,23:59,3.090017,101.4026495,OK,DL
1059,1570,PJG2,B,tmuthu,42100,D,DOX,D,2020-01-16 09:03:00,11:23,,23:59,3.0974436,101.40041740000001,OK,DL
1060,1571,PJG2,B,tmuthu,41050,D,DOM,N,2020-01-16 00:12:00,11:28,,23:59,3.0954499,101.4032733,OK,DL
1061,1572,PJG2,B,tmuthu,42100,D,WPX,P,2020-01-16 01:31:00,11:30,,23:59,3.0955001,101.402899,OK,DL
1062,1573,PJG2,B,tmuthu,42100,D,WPX,P,2020-01-16 09:03:00,11:33,,23:59,3.0954582000000004,101.4029757,OK,DL
1063,1574,PJG2,B,tmuthu,41050,D,DOX,D,2020-01-16 09:03:00,11:36,,23:59,3.0954248,101.4018126,OK,DL
1064,1575,PJG2,B,tmuthu,42100,D,XED,7,2020-01-16 09:04:00,11:41,,23:59,3.1009061,101.405618,OK,DL
1065,1576,PJG2,B,tmuthu,42100,D,WPX,P,2020-01-16 09:03:00,11:46,,23:59,3.1023576,101.4023776,OK,DL
1066,1577,PJG2,B,tmuthu,42200,D,DOX,D,2020-01-16 09:03:00,11:50,,23:59,3.1061566000000003,101.4027696,OK,DL
1067,1578,PJG2,B,tmuthu,42100,D,DOX,D,2020-01-16 09:03:00,11:54,,23:59,3.1072064999999998,101.4046282,OK,DL
1068,1579,PJG2,B,tmuthu,42100,D,DOX,D,2020-01-16 09:03:00,11:58,,23:59,3.1115917,101.4022684,OK,DL
1069,1580,PJG2,B,tmuthu,40100,D,DOX,D,2020-01-16 09:03:00,12:03,,23:59,3.1090022999999998,101.3949918,OK,DL
1070,1581,PJG2,B,tmuthu,42200,D,DOX,D,2020-01-16 09:03:00,12:15,,23:59,3.1214738,101.3672335,OK,DL
1072,1583,PJG2,B,tmuthu,42200,D,WPX,P,2020-01-16 09:03:00,12:52,,23:59,3.1381236,101.329471,OK,DL
1073,1584,PJG2,B,tmuthu,45800,D,DOX,D,2020-01-16 09:03:00,13:00,,23:59,3.1862066,101.3193216,OK,DL
1075,1588,PJG2,B,tmuthu,42200,D,WPX,P,2020-01-16 09:03:00,13:24,,23:59,3.0987473999999997,101.3724692,OK,DL
1076,1589,PJG2,B,tmuthu,42200,D,DOX,D,2020-01-16 09:03:00,13:30,,23:59,3.0961346,101.39137690000001,OK,DL
1077,1590,PJG2,B,tmuthu,42200,D,WPX,P,2020-01-16 09:04:00,13:34,,23:59,3.1025196,101.39260300000001,OK,DL
1078,1591,PJG2,B,tmuthu,42200,D,XPD,X,2020-01-16 09:04:00,13:39,,23:59,3.1056772999999995,101.379674,OK,DL
1079,1592,PJG2,B,tmuthu,41400,D,WPX,P,2020-01-16 09:03:00,13:45,,23:59,3.0992075,101.3986997,OK,DL
1080,1593,PJG2,B,tmuthu,41050,D,DOX,D,2020-01-16 09:04:00,13:55,,23:59,3.0938324,101.4082441,OK,DL
1081,1596,PJG2,B,tmuthu,42200,D,WPX,P,2020-01-16 09:04:00,15:31,,23:59,3.0920952,101.3918965,OK,DL
1082,1598,PJG2,B,tmuthu,42100,D,WPX,P,2020-01-16 09:04:00,15:42,,23:59,3.0861165,101.40116280000001,OK,DL
1083,1601,PJG2,B,tmuthu,42200,D,WPX,P,2020-01-16 09:04:00,16:04,,23:59,3.0942546,101.3725516,OK,DL
1084,1604,PJG2,B,tmuthu,42200,D,WPX,P,2020-01-16 09:04:00,16:20,,23:59,3.1201534,101.3646119,OK,DL
1086,1611,PJG2,B,tmuthu,41050,D,DOX,D,2020-01-16 09:03:00,17:21,,23:59,3.100733,101.4083317,OK,DL
1087,1612,PJG2,B,tmuthu,41050,D,WPX,P,2020-01-16 09:03:00,17:25,,23:59,3.0974386000000003,101.40961750000001,OK,DL
1088,1613,PJG2,B,tmuthu,41050,D,WPX,P,2020-01-15 09:13:00,17:28,,23:59,3.0985975,101.41103129999999,OK,DL
1089,1614,PJG2,B,tmuthu,42100,D,WPX,P,2020-01-16 01:28:00,17:40,,23:59,3.0826344,101.4139452,OK,DL
1090,1617,PJG3,B,bbmasnga,42200,D,DOX,D,2020-01-16 09:03:00,10:55,,23:59,3.1179457999999998,101.4202007,OK,DL
1091,1618,PJG3,B,bbmasnga,41050,D,DOX,D,2020-01-16 09:03:00,10:56,,23:59,3.1180976,101.4195947,OK,DL
1092,1619,PJG3,B,bbmasnga,42200,D,DOX,D,2020-01-16 09:03:00,10:58,,23:59,3.1182127,101.41880809999999,OK,DL
1093,1620,PJG3,B,bbmasnga,42200,D,WPX,P,2020-01-16 09:03:00,11:02,,23:59,3.1183669999999997,101.42241999999999,OK,DL
1094,1621,PJG3,B,bbmasnga,42200,D,WPX,P,2020-01-15 09:18:00,11:06,,23:59,3.1183381000000003,101.4226742,OK,DL
1095,1622,PJG3,B,bbmasnga,42200,D,DOX,D,2020-01-16 09:03:00,11:09,,23:59,3.1200447000000002,101.4211579,OK,DL
1096,1623,PJG3,B,bbmasnga,41050,D,DOX,D,2020-01-16 09:03:00,11:12,,23:59,3.1285432,101.4228536,OK,DL
1097,1624,PJG3,B,bbmasnga,42200,D,DOX,D,2020-01-16 09:03:00,11:19,,23:59,3.14145,101.4051605,OK,DL
1098,1625,PJG3,B,bbmasnga,42200,D,WPX,P,2020-01-16 09:04:00,11:20,,23:59,3.1419446,101.4056235,OK,DL
1099,1626,PJG3,B,bbmasnga,42200,D,DOX,D,2020-01-16 09:04:00,11:22,,23:59,3.1400787999999995,101.4060084,OK,DL
1100,1628,PJG3,B,bbmasnga,42200,D,DOM,N,2020-01-15 22:08:00,11:25,,23:59,3.1426990000000004,101.40820040000001,OK,DL
1101,1629,PJG3,B,bbmasnga,42200,D,DOM,N,2020-01-15 22:24:00,11:29,,23:59,3.1367026,101.4060143,OK,DL
1102,1630,PJG3,B,bbmasnga,41050,D,WPX,P,2020-01-16 09:04:00,11:39,,23:59,3.1519402000000003,101.4111463,OK,DL
1103,1631,PJG3,B,bbmasnga,41050,D,WPX,P,2020-01-16 09:04:00,11:43,,23:59,3.1505602,101.4134489,OK,DL
1104,1632,PJG3,B,bbmasnga,41050,D,DOX,D,2020-01-16 09:03:00,11:55,,23:59,3.1174444,101.4289801,OK,DL
1105,1633,PJG3,B,bbmasnga,41050,D,DOM,N,2020-01-15 21:46:00,11:58,,23:59,3.1182220000000003,101.432437,OK,DL
1106,1634,PJG3,B,bbmasnga,41050,D,WPX,P,2020-01-16 09:04:00,12:04,,23:59,3.1129344,101.434431,OK,DL
1107,1635,PJG3,B,bbmasnga,41050,D,DOX,D,2020-01-16 09:03:00,12:09,,23:59,3.1167849,101.4416054,OK,DL
